Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Fix versions,Due date,Votes,Labels,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Custom field (Acceptance criteria),Custom field (Commit),Custom field (Development),Custom field (DoD validée),Custom field (DoR validée),Custom field (Issue color),Custom field (Priority),Custom field (Rank),Custom field (Release),Custom field (Start date),Custom field (Story point estimate),Custom field (Team),Custom field (Vulnerability),Parent,Parent key,Parent summary,Status Category,Status Category Changed
Créer entités tickets avec clé #2,DJ-40,10988,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 4:26 PM,08/Nov/25 4:29 PM,,,,,0,,,,,,"Créer classe Ticket avec les champs : 

* Int id (clé primaire) 
* String key2 (unique, généré à l'achat)
* String finalKey (clé combinée key1+key2 chiffrée AES-256, max 512)
* String qrCodeBase64 (@Lob TEXT, QR code encodé)
* String pdfPath (chemin fichier PDF)
* Bool isScanned
* LocalDateTime scannedAt
* LocalDateTime createdAt (@CreatedDate)
* Relation : 
** n-1 Order order
** n-1 Offer offer",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,Must,0|i002wf:,,,,,,10902,DJ-12,Créer les entités,To Do,08/Nov/25 4:26 PM
"Créer entités Order, OrderItem, Payment",DJ-39,10986,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 4:17 PM,08/Nov/25 4:26 PM,,,,,0,,,,,,"Classe Order avec les champs : 

* Int id
* Decimal totalPrice
* OrderStatus status (enum PENDING/CONFIRMED/CANCELLED)
* Relations : 
** n-1 User user
** 1-n List<OrderItem> orderItems
** 1-1 Payment payment
** 1-n List<Ticket> tickets

Classe OrderItem avec les champs : 

* Int id
* Int quantity
* Decimal priceAtPurchase
* Relations : 
** n-1 Order order
** n-1 Offer offer

Classe Payment avec les champs : 

* Int id
* Decimal amount
* PaymentMethod method (enum STRIPE/PAYPAL)
* PaymentStatus status (enum SUCCESS/FAILED/PENDING)
* String transactionId
* String errorMessage
* Relations : 
** 1-1 Order order",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,Must,0|i002w7:,,,,,,10902,DJ-12,Créer les entités,To Do,08/Nov/25 4:17 PM
"Créer entités Offer, Cart, CartItem",DJ-38,10984,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 4:11 PM,08/Nov/25 4:23 PM,,,,,0,,,,,,"Classe Offer avec les champs : 

* Int id (clé primaire)
* String name
* String description
* BigInt price
* Int stockMax
* Int stockAvailable
* OfferType offerType (enum SOLO/DUO/FAMILIALE)
* Int ticketsIncluded
* Bool active, 

Class Cart avec les champs : 

* Int id (clé primaire)
* Double totalPrice
* LocalDateTime expiresAt
* Relations : 
** 1-1 User user
** 1-n List<CartItem> items

Classe CartItem avec les champs : 

* Int id (clé primaire)
* Int quantity
* Decimal priceAtAdd
* LocalDateTime création
* Relation : 
** n-1 Cart cart
** n-1 Offer offer",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,Must,0|i002vz:,,,,,,10902,DJ-12,Créer les entités,To Do,08/Nov/25 4:11 PM
Créer entité User avec clé #1,DJ-37,10982,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 4:04 PM,08/Nov/25 4:24 PM,,,,,0,,,,,,"Créer classe User avec les champs : 

* Int id (Clé primaire)
* String username (unique, max 100 caractères)
* String email (unique, @Email, max 255 caractères)
* String passwordHash (max 255 caractères)
* String firstKey (unique, généré à la création)
* String firstName (max 100)
* String lastName (max 100)
* Bool mfaEnabled
* String mfaSecret
* LocalDateTime createdAt (@CreatedDate)
* LocalDateTime updatedAt (@LastModifiedDate)
* Relations : 
** 1-n List<Order> orders
** 1-1 Cart cart",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,Must,0|i002vr:,,,,,,10902,DJ-12,Créer les entités,To Do,08/Nov/25 4:04 PM
Configurer Maven avec profils,DJ-36,10980,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 3:43 PM,08/Nov/25 4:02 PM,,,,,0,,,,,,"Éditer {{pom.xml}}. Ajouter profils dev, prod, test. Configurer propriétés par profil (skip tests en dev, optimisations en prod). Ajouter plugin spring-boot-maven-plugin avec configuration profil actif via {{-Dspring.profiles.active}}. Tester build : {{mvn clean install -Pdev}}.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,Should,0|i002vj:,,,,,,10901,DJ-11,Initialiser projet Spring boot,To Do,08/Nov/25 3:43 PM
Créer la structure de packages,DJ-35,10978,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 3:43 PM,08/Nov/25 3:50 PM,,,,,0,,,,,,"Créer les packages : 

* *config* (configurations Spring)
* *controller* (REST controllers)
* *service* (logique métier)
* *repository* (interfaces JPA)
* *model* (entités JPA)
* *dto* (Data Transfer Objects)
* *exception* (exceptions custom)
* *security* (config sécurité, JWT)
* *util* (classes utilitaires)",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,1800,1800,,0%,1800,1800,,,,,,,,,,,,,,,,,,,,,,,{},,,,Must,0|i002vb:,,,,,,10901,DJ-11,Initialiser projet Spring boot,To Do,08/Nov/25 3:43 PM
Générer le projet avec Spring Initializr,DJ-34,10976,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 3:43 PM,08/Nov/25 3:48 PM,,,,,0,,,,,,"Via [start.spring.io|http://start.spring.io] : Avec Maven, Java 21, Spring Boot 3.5.7, Packaging Jar. Group: com.jo2024, Artefact: tickets. Dépendances à ajouter : 

* Spring Web
* Spring Data JPA
* Spring Security
* H2 (tests)
* PostgreSQL Driver (dev / prod)
* Spring Data Redis
* Validation
* Lombok
* Spring Boot Actuator
* Spring Boot DevTools

Générer et télécharger le ZIP.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,1800,1800,,0%,1800,1800,,,,,,,,,,,,,,,,,,,,,,,{},,,,Must,0|i002v3:,,,,,,10901,DJ-11,Initialiser projet Spring boot,To Do,08/Nov/25 3:43 PM
Installer et configurer pgAdmin,DJ-33,10974,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 3:41 PM,08/Nov/25 3:42 PM,,,,,0,,,,,,"Télécharger pgAdmin 4. Installer et configurer. Ajouter serveur PostgreSQL : nom ""JO2024 Local"", host localhost, port 5432, user postgres. Tester la connexion et configurer la sauvegarde du mot de passe maître.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,2700,2700,,0%,2700,2700,,,,,,,,,,,,,,,,,,,,,,,{},,,,Should,0|i002uv:,,,,,,10900,DJ-10,Installer & configurer PostgreSQL / pgAdmin,To Do,08/Nov/25 3:41 PM
Installer PostgreSQL 18 en local,DJ-31,10970,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 3:36 PM,08/Nov/25 3:38 PM,14/Nov/25 3:35 PM,,,,0,,,,,,"Télécharger et installer PostgreSQL 18 avec la configuration initiale : port 5432, superuser postgres avec mot de passe simple pour le dev. Activer extensions : uuid-ossp (génération UUID), pgcrypto (chiffrement).",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,1800,1800,,0%,1800,1800,,,,,,,,,,,,,,,,,,,,,,,{},,,,Must,0|i002un:,,,,,,10900,DJ-10,Installer & configurer PostgreSQL / pgAdmin,To Do,08/Nov/25 3:36 PM
Rédiger README.md,DJ-30,10968,Subtask,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 3:14 PM,08/Nov/25 3:14 PM,,,,,0,,,,,,,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,0|i002uf:,,,,,,10966,DJ-29,Ajouter doc markdown,To Do,08/Nov/25 3:14 PM
Ajouter doc markdown,DJ-29,10966,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Lowest,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 3:02 PM,08/Nov/25 3:13 PM,,,,,0,DOC,,,,,"Rédiger la documentation technique complète (README, ARCHITECTURE, guides installation/déploiement).",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,5400,5400,,0%,5400,5400,,,,,,,,,,,,,,,,,,,,,,,{},❌,❌,,,0|i002u7:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 3:02 PM
Configurer Git,DJ-28,10964,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Highest,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 2:59 PM,08/Nov/25 3:12 PM,,,,,0,CONFIG,GIT,MVP,,,"Initialiser le repository GitHub avec la stratégie de branches, les protections et les conventions de commit.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,7200,7200,,0%,7200,7200,,,DJ-16,DJ-11,,,,DJ-26,DJ-24,DJ-23,,,,,,,,,,,,,{},❌,❌,,,0|i002tz:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 2:59 PM
Intégrer Sentry,DJ-27,10962,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 2:57 PM,08/Nov/25 3:12 PM,,,,,0,CONFIG,LOGS,,,,Installer le monitoring des erreurs applicatives en temps réel pour le backend et le frontend.,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,3600,3600,,0%,3600,3600,,,DJ-16,DJ-11,,,,,,,,,,,,DJ-25,,,,,,,{},❌,❌,,,0|i002tr:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 2:57 PM
Intégrer SonarQube,DJ-26,10960,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Low,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 2:55 PM,08/Nov/25 3:12 PM,,,,,0,CI/CD,CONFIG,Security,TESTS,,Mettre en place l'analyse automatique de la qualité du code et la détection de vulnérabilités.,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,5400,5400,,0%,5400,5400,,,DJ-16,DJ-11,DJ-28,,,,,,,,,,,DJ-24,,,,,,,{},❌,❌,,,0|i002tj:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 2:55 PM
Configurer la stack d'observabilité,DJ-25,10958,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 1:39 PM,08/Nov/25 3:11 PM,,,,,0,DOCKER,Infra,MONITOR,,,"Déployer Prometheus, Grafana et Loki pour monitorer les métriques système, les performances applicatives et centraliser les logs.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,18000,18000,,0%,18000,18000,,,,,,,,,,,,,,,,,,,DJ-27,,,,{},❌,❌,,,0|i002tb:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 1:39 PM
Configurer le pipeline CI/CD,DJ-24,10956,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Highest,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 1:35 PM,08/Nov/25 3:11 PM,,,,,0,CI/CD,CONFIG,GIT,,,"Automatiser les tests, le build, l'analyse de qualité et le déploiement avec GitHub Actions.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,21600,21600,,0%,21600,21600,,,DJ-16,DJ-11,DJ-28,,,DJ-23,,,,,,,,,,,DJ-26,,,,{},❌,❌,,,0|i002t3:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 1:35 PM
Créer le hub pour les images,DJ-23,10954,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 1:32 PM,08/Nov/25 3:11 PM,,,,,0,,,,,,Configurer GitHub Container Registry pour stocker et distribuer les images Docker du projet.,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,3600,3600,,0%,3600,3600,,,DJ-24,DJ-28,,,,DJ-20,DJ-19,,,,,,,,,,,,,,{},❌,❌,,,0|i002sv:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 1:32 PM
Configurer Cloudflare Tunnel,DJ-22,10952,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Low,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 1:29 PM,08/Nov/25 3:11 PM,,,,,0,CONFIG,DOCKER,Infra,Security,,"Établir un tunnel sécurisé entre le NAS et Internet via Cloudflare pour exposer l'application avec HTTPS, WAF et protection DDoS.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,2700,2700,,0%,2700,2700,,,DJ-21,,,,,,,,,,,,,,,,,,,,{},❌,❌,,,0|i002sn:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 1:29 PM
Créer docker-compose,DJ-21,10950,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 1:25 PM,08/Nov/25 3:10 PM,,,,,0,CONFIG,DOCKER,Infra,,,"Orchestrer tous les services (PostgreSQL, Redis, Backend, Frontend, pgAdmin) dans un fichier docker-compose pour le développement local.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,10800,10800,,0%,10800,10800,,,DJ-20,DJ-19,DJ-13,,,DJ-22,,,,,,,,,,,,,,,{},❌,❌,,,0|i002sf:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 1:25 PM
Dockeriser projet REACT,DJ-20,10948,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 1:15 PM,08/Nov/25 3:10 PM,,,,,0,CONFIG,DOCKER,FRONTEND,Infra,,Créer un Dockerfile pour containeriser l'application React et déployer l’UI.,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,2700,2700,,0%,2700,2700,,,DJ-16,DJ-19,DJ-13,DJ-23,,DJ-21,,,,,,,,,,,,,,,{},❌,❌,,,0|i002s7:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 1:15 PM
Dockeriser le projet JAVA,DJ-19,10946,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 1:14 PM,08/Nov/25 3:09 PM,,,,,0,CONFIG,DOCKER,Infra,,,Créer un Dockerfile optimisé pour containeriser l'application Spring Boot et faciliter son déploiement.,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,2700,2700,,0%,2700,2700,,,DJ-13,DJ-12,DJ-11,DJ-10,DJ-23,DJ-20,DJ-21,,,,,,,,,,,,,,{},❌,❌,,,0|i002rz:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 1:14 PM
Configurer CORS / Security,DJ-18,10944,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 1:09 PM,08/Nov/25 3:09 PM,,,,,0,BACKEND,CONFIG,FRONTEND,MVP,Security,"Sécuriser les échanges entre le frontend et le backend en configurant CORS, Spring Security et les headers de sécurité.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,14400,14400,,0%,14400,14400,,,DJ-11,DJ-16,,,,,,,,,,,,,,,,,,,{},❌,❌,,,0|i002rr:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 1:09 PM
Installer & configurer Redis,DJ-17,10942,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 1:05 PM,08/Nov/25 3:09 PM,,,,,0,BACKEND,CONFIG,Infra,,,"Déployer Redis pour gérer le cache des offres, les queues asynchrones d'emails/QR codes et le rate limiting de sécurité.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,7200,7200,,0%,7200,7200,,,,,,,,,,,,,,,,DJ-11,,,,,,,{},❌,❌,,,0|i002rj:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 1:05 PM
Initialiser projet React,DJ-16,10940,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Highest,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,08/Nov/25 12:57 PM,09/Nov/25 10:55 AM,,,,,0,CONFIG,FRONTEND,MVP,,,"Créer la structure du projet frontend avec React et Vite, installer les dépendances et configurer l'architecture des dossiers.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,1800,1800,,0%,1800,1800,,,,,,,,DJ-13,DJ-18,DJ-20,DJ-24,DJ-26,DJ-27,DJ-28,,,,,,,,,{},❌,❌,,,0|i002rb:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,08/Nov/25 12:57 PM
Configurer sauvegardes,DJ-14,10904,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,07/Nov/25 12:22 PM,09/Nov/25 10:33 AM,,,,,0,DB,Infra,,,,Mettre en place un système de sauvegarde et restauration automatisé pour PostgreSQL afin de sécuriser les données.,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,7200,7200,,0%,7200,7200,,,DJ-10,,,,,,,,,,,,,,,,,,,,{},❌,❌,,,0|i002qv:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,07/Nov/25 12:22 PM
Gérer les environnements,DJ-13,10903,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,07/Nov/25 12:20 PM,08/Nov/25 3:08 PM,,,,,0,CONFIG,ENV,Security,,,"Configurer les profils Spring (dev, test, prod) et les fichiers d'environnement React pour adapter l'application selon le contexte d'exécution.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,14400,14400,,0%,14400,14400,,,DJ-11,DJ-16,,,,DJ-19,DJ-20,DJ-21,,,,,,,,,,,,,{},❌,❌,,,0|i002qn:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,07/Nov/25 12:20 PM
Créer les entités,DJ-12,10902,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,High,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,07/Nov/25 12:09 PM,08/Nov/25 4:04 PM,,,,,0,DB,MVP,,,,"Définir toutes les entités JPA (User, Offer, Cart, Order, Ticket, Payment) avec leurs relations pour mapper la base de données.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,5400,5400,,0%,5400,5400,,,DJ-10,DJ-11,,,,DJ-19,,,,,,,,,,,,,,,{},❌,❌,,Must,0|i002qf:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,07/Nov/25 12:09 PM
Initialiser projet Spring boot,DJ-11,10901,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Highest,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,07/Nov/25 12:04 PM,08/Nov/25 3:47 PM,,,,,0,BACKEND,CONFIG,MVP,,,"Créer la structure du projet backend Java avec Spring Boot, configurer les dépendances Maven et organiser les packages du code.",,Jocelyn Sainson,61fcefa4f51e85007089ebc9,1800,1800,,0%,5400,5400,,,,,,,,DJ-12,DJ-13,DJ-18,DJ-19,DJ-24,DJ-26,DJ-27,DJ-28,DJ-10,,,DJ-17,,,,{},❌,❌,,Must,0|i002q7:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,07/Nov/25 12:04 PM
Installer & configurer PostgreSQL / pgAdmin,DJ-10,10900,Task,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Highest,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,07/Nov/25 11:46 AM,08/Nov/25 3:07 PM,,,,,0,DB,Infra,MVP,,,Mettre en place la base de données PostgreSQL en local et sur le NAS avec l'interface d'administration pgAdmin pour gérer les données du projet.,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,7200,7200,,0%,11700,11700,,,,,,,,DJ-14,DJ-12,DJ-19,,,,,,,,,DJ-11,,,,{},❌,❌,,Must,0|i002pz:,,,,,,10892,DJ-2,Infrastructure & configuration,To Do,07/Nov/25 11:46 AM
Admin & scan,DJ-8,10898,Epic,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,07/Nov/25 10:35 AM,07/Nov/25 11:14 AM,,,,,0,,,,,,,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-3,,,,,,,,,,,,,,,,DJ-4,DJ-6,,,{},,,,,0|i002pj:,,,,,,,,,To Do,07/Nov/25 10:35 AM
UI & UX,DJ-7,10897,Epic,To Do,DJ,Dev - JO2024,software,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,Medium,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,Jocelyn Sainson,61fcefa4f51e85007089ebc9,07/Nov/25 10:35 AM,07/Nov/25 11:05 AM,,,,,0,,,,,,,,Jocelyn Sainson,61fcefa4f51e85007089ebc9,,,,,,,,,DJ-2,,,,,,,,,,,,,,,,,,,,{},,,,,0|i002pb:,,,,,,,,,To Do,07/Nov/25 10:35 AM
